Date,SPY,FXE,EWJ,GLD,QQQ,DBA,SHV,GAF,USO,XBI,ILF,FEZ,EPP,Mkt-RF,SMB,HML,RF
2016-02-12,175.11007690429688,110.06999969482422,39.9266471862793,118.36000061035156,95.08663177490234,19.491413116455078,106.75035858154295,45.4776725769043,8.329999923706055,46.69157791137695,18.587373733520508,27.645883560180664,30.095806121826172,1.98,-0.54,1.14,0.001
2016-02-16,178.06564331054688,108.97000122070312,41.38410949707031,114.7699966430664,97.23049926757812,19.64971923828125,106.75035858154295,46.5264778137207,8.310000419616701,48.596961975097656,18.766281127929688,28.15649032592773,30.69367599487305,1.78,0.55,-0.56,0.001
2016-02-17,180.97427368164062,108.87000274658205,41.72929382324219,115.4800033569336,99.43254852294922,19.699188232421875,106.75035858154295,47.76951599121094,8.779999732971191,50.56186294555664,19.481904983520508,28.77651786804199,31.115703582763672,1.75,-0.05,-0.63,0.001
2016-02-18,180.2330322265625,108.52999877929688,41.72929382324219,118.29000091552734,98.2975845336914,19.64971923828125,106.76007080078124,48.4007453918457,8.659999847412111,48.79542541503906,19.180591583251953,28.53033447265625,31.08932685852051,-0.51,0.0,0.21,0.001
2016-02-19,180.1486053466797,108.87999725341795,41.53752136230469,117.58000183105469,98.58859252929688,19.570566177368164,106.75035858154295,48.4007453918457,8.550000190734862,49.73818969726562,19.255916595458984,28.430036544799805,31.10691261291504,0.06,0.43,-0.62,0.001
2016-02-22,182.7569732666016,107.8000030517578,42.22790145874024,115.48999786376952,100.18922424316406,19.728870391845703,106.73104095458984,47.8326416015625,8.90999984741211,50.27407455444336,20.01862335205078,28.78563499450684,31.95096206665039,1.43,-0.27,0.24,0.001
2016-02-23,180.4488677978516,107.75,41.53752136230469,117.22000122070312,98.5400848388672,19.77834129333496,106.75035858154295,47.55587387084961,8.479999542236326,47.87251663208008,19.52898406982422,28.265911102294922,31.37946891784668,-1.22,0.47,-0.52,0.001
2016-02-24,181.2745361328125,107.66000366210938,41.959415435791016,117.61000061035156,99.4810562133789,19.82781219482422,106.74070739746094,47.38106918334961,8.590000152587889,48.3885498046875,19.519569396972656,28.047077178955078,31.15966033935547,0.53,0.68,-0.32,0.001
2016-02-25,183.4700469970703,107.83000183105469,42.45802307128906,117.91999816894531,100.4608383178711,19.79813003540039,106.74070739746094,47.38106918334961,8.800000190734863,48.18014907836914,19.576066970825195,28.41179847717285,31.186044692993164,1.1,-0.43,0.23,0.001
2016-02-26,183.0478515625,106.95999908447266,42.41967010498047,117.11000061035156,100.33472442626952,19.75855255126953,106.74070739746094,45.96323013305664,8.779999732971191,49.02367401123047,19.312414169311523,28.3935604095459,30.904695510864254,-0.01,0.82,0.26,0.001
2016-02-29,181.6123046875,106.37000274658205,41.76764678955078,118.63999938964844,99.43254852294922,19.75855255126953,106.76007080078124,45.96323013305664,9.0,47.53510665893555,19.6325626373291,28.21119880676269,30.91348648071289,-0.69,0.66,0.26,0.001
2016-03-01,185.88145446777344,106.26000213623048,42.8032112121582,117.7699966430664,102.62409973144531,19.709081649780273,106.711669921875,48.8960189819336,9.149999618530273,49.8275032043457,20.461179733276367,29.077415466308594,31.78391265869141,2.34,-0.64,0.3,0.001
2016-03-02,186.71652221679688,106.2300033569336,43.41687393188477,118.68000030517578,102.66291809082031,19.76844596862793,106.7310562133789,48.96186447143555,9.300000190734863,51.901588439941406,20.922565460205078,29.241539001464844,32.5224609375,0.54,0.5,0.71,0.001
2016-03-03,187.4483795166016,107.19000244140624,43.72370910644531,120.7300033569336,102.4688949584961,19.916858673095703,106.74070739746094,49.7700309753418,9.25,51.32599639892578,21.817094802856445,29.505964279174805,32.988449096679695,0.51,0.44,0.64,0.001
